,Adjusted_BoxOffice,BoxOffice,NLP_Score,Director,Runtime,Title,Writer,Year,imdbRating,imdbVotes,Internet_Movie_Database,Rotten_Tomatoes,Metacritic,First_actor,Second_actor,Third_actor,Forth_actor,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,News,Romance,Sci-Fi,Short,Sport,Thriller,War,Western,Country,Country_count,budget,Adjusted_Budgets,Director_Score,Writer_Score,Actor_Score
946,5.542377492020734,3.572443,7.110002216717621,John Warren,100,Major League: Back to the Minors,David S. Ward,1998,4.5,6289,4.5,2.1,5.7568928771733034,Scott Bakula, Corbin Bernsen, Dennis Haysbert, Takaaki Ishibashi,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,USA,1,,,0.02721592244667206,0.10837353392688373,0.6695120597566492
947,5.620427343795546,3.566637,5.0071869697241915,Mark Dindal,75,Cats Don't Dance,Mark Dindal,1997,6.9,6288,6.9,7.3,5.7568928771733034,Scott Bakula, Jasmine Guy, Natalie Cole, Ashley Peldon,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,USA,1,,,0.12644498038718235,0.042599598395148916,0.32100332418304595
948,5.9165222216670665,3.5655080000000003,3.88554428012432,Nick Gomez,98,New Jersey Drive,Nick Gomez,1995,6.7,2483,6.7,6.4,5.7568928771733034,Shar-Ron Corley, Gabriel Casseus, Saul Stein, Gwen McGee,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,,,0.06943216607776387,0.02126324028993973,0.24613369640960076
949,7.265600690971577,3.563162,16.98257756575206,Roland Joffé,127,Fat Man and Little Boy,Bruce Robinson,1989,6.5,6057,6.5,4.7,5.7568928771733034,Paul Newman, Dwight Schultz, Bonnie Bedelia, John Cusack,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,,,0.3550948660519032,0.11803726417695486,2.6123371256192813
950,7.261053524847536,3.5609319999999998,12.292196749165411,Michael Crichton,99,Physical Evidence,Steve Ransohoff,1989,5.1,1239,5.1,1.8,5.7568928771733034,Burt Reynolds, Theresa Russell, Ned Beatty, Kay Lenz,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,USA,1,,,0.06572065892431775,0.016698387781715892,2.1119585314624967
951,8.367048991833325,3.558669,8.113693284654975,Franc Roddam,118,The Bride,Lloyd Fonvielle,1985,5.3,2460,5.3,1.8,5.7568928771733034,Sting, Jennifer Beals, Anthony Higgins, Clancy Brown,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,"UK, USA",2,,,0.15197380302144906,0.01696683065729956,0.7704575104481811
952,4.1821678705842915,3.4289099999999997,8.100046595433803,Katja von Garnier,98,Blood and Chocolate,Ehren Kruger,2007,5.5,16433,5.5,1.1,3.3,Agnes Bruckner, Hugh Dancy, Olivier Martinez, Katja Riemann,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,"USA, UK, Germany, Romania",4,15000000.0,18.295177785,0.025243739152533747,0.20631945442702165,0.6811100716575381
953,10.692113754970283,3.4843309999999996,19.517232624261204,Michael Cimino,325,Heaven's Gate,Michael Cimino,1980,6.8,11700,6.8,5.7,5.7,Kris Kristofferson, Christopher Walken, John Hurt, Sam Waterston,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,USA,1,,,0.2624722137668351,0.07556981629414491,3.3456447761495856
954,7.416997682893312,3.468572,10.402461808831568,Oliver Stone,110,Talk Radio,Stephen Singular,1988,7.3,11169,7.3,8.2,5.7568928771733034,Eric Bogosian, Ellen Greene, Leslie Hope, John C. McGinley,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA, Canada",2,4000000.0,8.553373184,0.7876927294454744,0.022741919168177967,0.6688948943252172
955,13.36015401956826,3.4467489999999996,15.354222241855776,Terrence Malick,94,Days of Heaven,Terrence Malick,1978,7.9,43847,7.9,9.4,9.3,Richard Gere, Brooke Adams, Sam Shepard, Linda Manz,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,3000000.0,11.628482972999999,0.2955630701524182,0.12877151019205374,2.246595634634871
956,5.855609974407817,3.4305830000000004,18.233737710574967,Gillies MacKinnon,106,A Simple Twist of Fate,George Eliot,1994,6.3,4602,6.3,4.3,5.7568928771733034,Steve Martin, Gabriel Byrne, Laura Linney, Catherine O'Hara,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,,,0.17171385871660844,0.0197084765931992,3.359771271398812
957,5.981149590512876,3.4181410000000003,10.161178523445818,Darrell Roodt,95,Father Hood,Scott Spencer,1993,4.8,2547,4.8,1.0,5.7568928771733034,Patrick Swayze, Halle Berry, Sabrina Lloyd, Brian Bonsall,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,,,0.18532053840323495,0.0386203167093432,1.3786352537876867
958,4.091517182247082,3.2614490000000003,9.466651184414378,Roger Michell,95,Venus,Hanif Kureishi,2006,7.1,11820,7.1,8.9,8.2,Peter O'Toole, Leslie Phillips, Beatrice Savoretti, Philip Fox,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,UK,1,6000000.0,7.527054108,0.4757344796279083,0.18071380644981186,0.5832908302187471
959,5.837389193587248,3.335984,4.6882771893444035,Bob Balaban,85,My Boyfriend's Back,Dean Lorey,1993,5.4,3847,5.4,1.4,5.7568928771733034,Andrew Lowery, Traci Lind, Danny Zorn, Edward Herrmann,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,USA,1,,,0.06845050526869004,0.01683320055184641,0.3999550388360922
960,7.123456606934912,3.331297,9.083612034511548,Bruno Nuytten,175,Camille Claudel,Reine-Marie Paris,1988,7.3,5408,7.3,10.0,5.7568928771733034,Isabelle Adjani, Gérard Depardieu, Madeleine Robinson, Laurent Grévill,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,France,1,,,0.042698251465517034,0.02357698484112122,1.3541692189760952
961,4.537962205270649,3.176936,13.916517312269088,Peter Bogdanovich,114,The Cat's Meow,Steven Peros,2001,6.4,7240,6.4,7.4,6.3,Kirsten Dunst, Edward Herrmann, Eddie Izzard, Cary Elwes,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"UK, Germany, Canada, USA",4,,,0.39712357936009945,0.02174091755633759,1.8312562710481404
962,5.780858067233634,3.206714,9.827323990554119,Andy Wolk,105,Traces of Red,Jim Piddock,1992,5.2,1352,5.2,2.9,5.7568928771733034,Jim Belushi, Lorraine Bracco, Tony Goldwyn, William Russ,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,USA,1,,,0.03003916658091513,0.03481114240160109,1.4045778926399444
963,4.863318881359555,3.204663,13.88177841041613,Steven Soderbergh,89,The Limey,Lem Dobbs,1999,7.1,26798,7.1,9.3,7.3,Terence Stamp, Lesley Ann Warren, Luis Guzmán, Barry Newman,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,USA,1,10000000.0,15.17575758,0.9456131279755102,0.09725858870756236,1.129047567847395
964,3.7535892215250666,2.899138,8.253168831521792,Werner Herzog,103,Grizzly Man,Werner Herzog,2005,7.8,47039,7.8,9.2,8.7,Werner Herzog, Carol Dexter, Val Dexter, Sam Egli,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,,,0.3676951309317411,0.165740436033199,0.3955362642103012
965,5.0377319766259205,3.1244400000000003,16.60907984247963,Steven Baigelman,99,Feeling Minnesota,Steven Baigelman,1996,5.4,9592,5.4,1.4,3.0,Keanu Reeves, Cameron Diaz, Vincent D'Onofrio, Delroy Lindo,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,,,0.024965573330971557,0.01485772717917674,3.2661527014412144
966,2.877248840368672,2.014304,11.338175606734822,Stephen Carpenter,84,Soul Survivors,Stephen Carpenter,2001,3.9,7745,3.9,0.4,2.0,Melissa Sagemiller, Wes Bentley, Casey Affleck, Eliza Dushku,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,USA,1,14000000.0,19.997718202,0.05336292308905161,0.030872452835743587,1.6918837167483471
967,5.7663630357014295,3.106559,5.925973545435662,Franc Roddam,104,K2,Patrick Meyers,1991,6.2,5864,6.2,2.9,5.7568928771733034,Michael Biehn, Matt Craven, Annie Grindlay, Elena Wohl,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UK, Japan, USA, Canada",4,,,0.15197380302144906,0.01878599442086904,0.4977570012598861
968,3.7825090299513584,3.0151310000000002,12.72418834986027,Jesse Peretz,89,The Ex,David Guion,2006,5.5,16023,5.5,1.9,3.2,Zach Braff, Amanda Peet, Jason Bateman, Charles Grodin,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,,,0.15736824924386095,0.05897305540959195,1.7749932735469875
969,6.577610267138177,3.076031,12.720644757182276,Robert M. Young,111,Dominick and Eugene,Corey Blechman,1988,7.1,2429,7.1,8.0,5.7568928771733034,Ray Liotta, Tom Hulce, Jamie Lee Curtis, Robert Levine,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,,,0.3124084975129262,0.022455370510022873,1.817448438308146
970,3.9874997924869406,2.836157,10.947080467832329,John Sayles,141,Sunshine State,John Sayles,2002,6.9,3535,6.9,8.0,6.9,Alex Lewis, Alan King, Cullen Douglas, Clifton James,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,5600000.0,7.873329592799999,0.6458410440312741,0.2834859049253217,0.483741862577537
971,5.22738590348147,3.0625299999999998,12.067777911986886,Michael Austin,97,Princess Caraboo,Michael Austin,1994,5.9,2221,5.9,6.3,5.7568928771733034,Jim Broadbent, Phoebe Cates, Wendy Hughes, Kevin Kline,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"UK, USA",2,,,0.03571740936722385,0.040662768160588905,1.998406731518637
972,2.3998218512228644,1.634064,5.399844055448664,Maggie Greenwald,109,Songcatcher,Maggie Greenwald,2000,7.2,2954,7.2,7.4,6.3,Janet McTeer, Michael Davis, Michael Goodwin, Gregory Russell Cook,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,USA,1,1800000.0,2.6435190618,0.1291131783100515,0.07101587138919009,0.3467480385325864
973,6.913179361066227,2.995527,2.3460454448289685,Paul Lynch,90,Bullies,John Sheppard,1986,5.3,336,5.3,5.940134117214773,5.7568928771733034,Jonathan Crombie, Janet-Laine Green, Stephen Hunter, Dehl Berti,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Canada,1,,,0.033932430649798284,0.01950539234340051,0.1167658157422506
974,5.51596674810797,2.971661,15.160996893926725,David Mamet,102,Homicide,David Mamet,1991,7.1,5226,7.1,9.1,8.4,Joe Mantegna, William H. Macy, Vincent Guastaferro, J.J. Johnston,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,USA,1,,,0.507268297433366,0.4212280743905674,1.3155819678443423
975,4.307703897126861,2.933161,18.164016571998555,Philip Haas,115,Up at the Villa,W. Somerset Maugham,2000,6.0,2425,6.0,4.6,5.7,Kristin Scott Thomas, Sean Penn, Anne Bancroft, James Fox,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"UK, USA",2,,,0.1698825476248491,0.04462116698411872,3.184810564331022
976,3.3260213896907,2.8319,3.0086445704246056,Clark Gregg,92,Choke,Clark Gregg,2008,6.5,30171,6.5,5.4,4.7,Kathryn Alexander, Teodorina Bello, Kate Blumberg, Jonah Bobo,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,3400000.0,3.9932457802,0.034857675329566545,0.04225200888376133,0.15593075982314186
977,7.088449251516675,2.912945,6.7138145641896845,Ken Russell,107,Crimes of Passion,Barry Sandler,1984,6.4,5420,6.4,3.6,5.7568928771733034,Bruce Davison, Gordon Hunt, Dan Gerrity, Terri Hoyos,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,USA,1,,,0.30524356942659386,0.04142607877632907,0.4930846369896802
978,3.5654681294248807,2.7538400000000003,4.756861417179318,Gavin Hood,94,Tsotsi,Gavin Hood,2005,7.3,26363,7.3,8.2,7.0,Presley Chweneyagae, Terry Pheto, Kenneth Nkosi, Mothusi Magano,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UK, South Africa",2,3000000.0,3.8841778710000003,0.2228243825730789,0.046692020494495015,0.1829192335201032
979,8.899019607900001,2.9,3.749871137135184,Michael Nankin,112,Midnight Madness,David Wechter,1980,6.5,2775,6.5,5.940134117214773,5.7568928771733034,David Naughton, Debra Clinger, Joel Kenney, David Damas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,,,0.0366585170133569,0.044031625544733236,0.2453254372612329
980,6.735745893186397,2.8648439999999997,4.2173248663306815,Joel Silberg,92,Rappin',Adam Friedman,1985,3.6,332,3.6,5.940134117214773,5.7568928771733034,Mario Van Peebles, Eriq La Salle, Melvin Plowden, Richie Abanes,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,USA,1,,,0.06344472004396802,0.01745148406843859,0.3723993147051554
981,7.967288408252523,2.863642,10.951683213019104,Albert Brooks,93,Modern Romance,Albert Brooks,1981,7.0,2505,7.0,8.1,5.7568928771733034,Albert Brooks, Kathryn Harrold, Tyann Means, Bruno Kirby,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,,,0.2763364373627661,0.12155140881440445,1.0355488730073046
982,4.335276878787696,2.856712,23.45376931617666,David Cronenberg,97,eXistenZ,David Cronenberg,1999,6.8,85550,6.8,7.4,6.8,Jennifer Jason Leigh, Jude Law, Ian Holm, Willem Dafoe,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,"Canada, UK, France",3,20700000.0,31.413818190600004,0.6035508775013657,0.09890036579315642,3.8845799889471353
983,5.2971962218157715,2.853801,11.393186237171154,Robert Mulligan,99,The Man in the Moon,Jenny Wingfield,1991,7.4,13790,7.4,8.9,5.7568928771733034,Sam Waterston, Tess Harper, Gail Strickland, Reese Witherspoon,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,,,0.12478892246878125,0.02316390365469937,1.7023142314481414
984,4.987462300503111,2.850263,4.480974034255824,Rob Bowman,91,Airborne,Bill Apablasa,1993,6.2,5682,6.2,2.9,5.7568928771733034,Shane McDermott, Seth Green, Brittney Powell, Chris Conrad,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,USA,1,1200000.0,2.0997903564,0.09754512015739067,0.01878599442086904,0.3553261338100393
985,4.719897293833909,2.844379,12.050176155730364,Oliver Parker,123,Othello,Oliver Parker,1995,6.9,8371,6.9,6.7,5.7568928771733034,Laurence Fishburne, Irène Jacob, Kenneth Branagh, Nathaniel Parker,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"USA, UK",2,11000000.0,18.253147781,0.17218457556585998,0.021618976016354485,1.6356483370103438
986,6.062451291982336,2.835116,11.9330253518021,Sidney Lumet,116,Running on Empty,Naomi Foner,1988,7.7,11870,7.7,8.5,6.7,Christine Lahti, River Phoenix, Judd Hirsch, Jonas Abry,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,USA,1,,,0.8811112799263158,0.04268834562638932,0.889909816319121
987,4.35545511777909,2.8073900000000003,13.55719659199615,Todd Solondz,134,Happiness,Todd Solondz,1998,7.8,61412,7.8,8.3,8.1,Jane Adams, Jon Lovitz, Philip Seymour Hoffman, Dylan Baker,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,3000000.0,4.654275092999999,0.3281177282613572,0.1754612611605042,1.3973243804291688
988,5.032363973698215,2.791515,10.89753648425962,Peter Yates,91,Year of the Comet,William Goldman,1992,5.8,1319,5.8,0.0,5.7568928771733034,Penelope Ann Miller, Tim Daly, Louis Jourdan, Art Malik,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,,,0.3999557051621289,0.14722834973795787,0.8670226522643116
989,6.562948732617151,2.79135,3.5107202823035197,Sidney Poitier,110,Fast Forward,Richard Wesley,1985,5.6,509,5.6,5.940134117214773,5.7568928771733034,John Scott Clough, Don Franklin, Tamara Mark, Tracy Silver,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,USA,1,,,0.14832883109129266,0.04228361524459417,0.11906166625157122
990,5.078035895671872,2.735731,20.703749022371728,Woody Allen,85,Shadows and Fog,Woody Allen,1991,6.8,14234,6.8,4.8,5.7568928771733034,Michael Kirby, Woody Allen, David Ogden Stiers, James Rebhorn,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,,,1.8649514190147405,0.9031160043393184,1.3766760295187832
991,6.425014775804956,2.732684,2.8646450984357594,Jim Sotos,85,Hot Moves,Larry Anderson,1985,5.1,387,5.1,5.940134117214773,5.7568928771733034,Michael Zorek, Adam Silbar, Jeff Fishman, Johnny Timko,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,,,0.06896703979840386,0.019276741017781582,0.1408095594250811
992,5.182958776617314,2.678414,12.471315067484202,James Foley,114,"After Dark, My Sweet",Jim Thompson,1990,6.6,2836,6.6,8.2,7.8,Jason Patric, Rocky Giordani, Rachel Ward, Bruce Dern,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,USA,1,,,0.4820455174879829,0.07170276414921489,1.2646709837413712
993,3.2038515337092006,2.6268,7.171964380607354,Roland Joffé,96,Captivity,Larry Cohen,2007,4.7,21703,4.7,0.9,2.4,Elisha Cuthbert, Daniel Gillies, Pruitt Taylor Vince, Michael Harney,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,"USA, Russia",2,,,0.3550948660519032,0.1308344804551202,0.35143383703867426
994,5.755057828130143,2.585639,13.818301621192017,David Mamet,102,House of Games,David Mamet,1987,7.3,18233,7.3,9.6,7.8,Lindsay Crouse, Joe Mantegna, Mike Nussbaum, Lilia Skala,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,USA,1,,,0.507268297433366,0.4212280743905674,0.9573343340957414
995,4.261985553583175,2.568425,4.148525007433339,Peter Horton,97,The Cure,Robert Kuhn,1995,7.7,8353,7.7,4.5,5.7568928771733034,Brad Renfro, Aeryk Egan, Delphine French, Mona Powell,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,,,0.037717924826180284,0.02131448859578241,0.3680238085139743
996,3.1604218140254763,2.299636,10.822055160352757,Bernardo Bertolucci,115,The Dreamers,Gilbert Adair,2003,7.2,97067,7.2,6.0,6.2,Michael Pitt, Eva Green, Louis Garrel, Anna Chancellor,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"UK, France, Italy",3,,,0.32890934403556504,0.048376019863156317,1.0274339841466047
997,2.420633948430007,2.061019,7.371635067691435,Courtney Hunt,97,Frozen River,Courtney Hunt,2008,7.2,23221,7.2,8.8,8.2,Melissa Leo, Misty Upham, Charlie McDermott, Michael O'Keefe,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,1000000.0,1.174484053,0.043763835267883036,0.0240452929489795,0.8129550377697472
998,4.379027046832647,2.502551,10.375040432166314,John Dahl,98,Red Rock West,John Dahl,1993,7.0,17872,7.0,9.5,7.9,Nicolas Cage, Craig Reay, Vance Johnson, Robert Apel,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,USA,1,,,0.3314886970370809,0.04759431005069769,1.8562591106885424
999,4.017991278661152,2.491989,6.2407419745053625,John Landis,94,The Stupids,James Marshall,1996,4.2,6027,4.2,2.0,5.7568928771733034,Tom Arnold, Jessica Lundy, Bug Hall, Alex McKenna,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UK, USA",2,,,0.4935943309068127,0.015573889832985272,0.39040858358104813
1000,4.104747960466429,2.473668,17.551614819712604,James Ivory,139,Jefferson in Paris,Ruth Prawer Jhabvala,1995,5.7,2535,5.7,3.1,4.5,Nick Nolte, Gwyneth Paltrow, Estelle Eonnet, Thandie Newton,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"USA, France",2,14000000.0,23.231278994,0.6061195066331512,0.06477394501072982,2.7430421464314345
1001,2.8192063978862465,2.311434,18.08215911304997,John Dahl,93,You Kill Me,Christopher Markus,2007,6.5,16918,6.5,7.8,6.4,Ben Kingsley, Téa Leoni, Luke Wilson, Dennis Farina,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,4000000.0,4.8787140760000005,0.3314886970370809,0.1563466543677385,2.5820222539013016
1002,4.936462677808317,2.4209169999999998,10.103481689660905,John Milius,117,Farewell to the King,Pierre Schoendoerffer,1989,6.3,2350,6.3,5.5,5.7568928771733034,Nigel Havers, Frank McRae, Gerry Lopez, Nick Nolte,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,,,0.11616010872489987,0.02036870653812273,1.668901195149071
1003,8.397089124510735,2.411145,5.963838124866289,Peter Fonda,107,Wanda Nevada,Dennis Hackin,1979,5.6,981,5.6,5.940134117214773,5.7568928771733034,Peter Fonda, Brooke Shields, Fiona Lewis, Luke Askew,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,USA,1,,,0.03462511106060637,0.062071455279383035,0.5564454660362506
1004,5.357500530312673,2.4070240000000003,5.09856159531502,Stephen Carpenter,91,The Kindred,Stephen Carpenter,1987,5.6,1304,5.6,4.0,5.7568928771733034,David Allen Brooks, Rod Steiger, Amanda Pays, Talia Balsam,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,USA,1,,,0.05336292308905161,0.030872452835743587,0.4315829635364855
1005,4.191235795958608,2.3952310000000003,10.162694607860454,Dominic Sena,117,Kalifornia,Stephen Levy,1993,6.7,46567,6.7,6.8,4.9,Brad Pitt, Kathy Larson, David Milford, David Duchovny,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,USA,1,,,0.13672224050016438,0.021027216043620532,1.6625250150825517
1006,3.825725032692992,2.372744,5.092470184985892,Peter Greenaway,126,The Pillow Book,Sei Shonagon,1996,6.7,11273,6.7,6.6,6.4,Vivian Wu, Yoshi Oida, Ken Ogata, Hideko Yoshida,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Netherlands, UK, France, Luxembourg",4,,,0.23191832097127554,0.021690855944861403,0.2545485286565214
1007,3.6440574907722563,2.312463,16.432026070130437,George P. Cosmatos,103,Shadow Conspiracy,Adi Hasak,1997,4.9,3969,4.9,0.0,5.7568928771733034,Charlie Sheen, Donald Sutherland, Linda Hamilton, Stephen Lang,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,USA,1,45000000.0,70.91252361000002,0.18552531524747504,0.056286093821075536,2.691930233764148
1008,4.124529669951768,2.287928,6.671891249245608,Lizzie Borden,90,Love Crimes,Allan Moyle,1992,4.2,762,4.2,5.940134117214773,5.7568928771733034,Sean Young, Patrick Bergin, Arnetia Walker, James Read,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,"UK, USA",2,,,0.07666022670243923,0.044185551330518734,0.7093827795327445
1009,3.1388148502450735,2.2839139999999998,14.045547925238974,Robert Altman,112,The Company,Neve Campbell,2003,6.4,5926,6.4,7.1,7.3,Neve Campbell, Malcolm McDowell, James Franco, Barbara E. Robertson,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"Germany, USA",2,15000000.0,20.614709115,0.6453209341374029,0.022087604023158548,1.7038839403484325
1010,3.539981130159592,2.281761,10.234010643401762,John Waters,87,Pecker,John Waters,1998,6.4,12489,6.4,5.1,6.6,Edward Furlong, Christina Ricci, Bess Armstrong, Mark Joy,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,,,0.12622077733454826,0.06971668924232936,1.2586465617775715
1011,4.23154096915084,2.279692,3.909342729878937,Errol Morris,80,A Brief History of Time,Stephen Hawking,1991,7.4,4511,7.4,9.4,7.8,Isobel Hawking, Stephen Hawking, Janet Humphrey, Mary Hawking,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UK, Japan, USA",3,,,0.15493100966938722,0.024309852933766488,0.15096377436754616
1012,5.976937876905247,2.279543,5.2097154594166994,Franklin J. Schaffner,110,"Yes, Giorgio",Anne Piper,1982,4.2,487,4.2,4.0,5.7568928771733034,Luciano Pavarotti, Kathryn Harrold, Eddie Albert, Paola Borboni,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,USA,1,,,0.22485983726651,0.01696683065729956,0.3113556957985755
1013,5.257855350280664,2.278264,10.007277811149997,John McTiernan,91,Nomads,John McTiernan,1986,5.5,3257,5.5,1.3,5.7568928771733034,Lesley-Anne Down, Pierce Brosnan, Anna Maria Monticelli, Adam Ant,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,USA,1,,,0.40455666490102,0.016900161797950886,1.4025945237511586
1014,2.769699841390458,2.0684259999999997,5.336208405043238,Stacy Peralta,105,Riding Giants,Stacy Peralta,2004,7.9,4071,7.9,9.3,8.0,Jeff Clark, Darrick Doerner, Sarah Gerhardt, Laird John Hamilton,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,"USA, France",2,2600000.0,3.4814973257999995,0.1449499748417638,0.10295347955528177,0.2174107020892852
