,BoxOffice,Runtime,Title,Year,imdbVotes,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,News,Romance,Sci-Fi,Short,Sport,Thriller,War,Western,Country,Country_count,score_of_D,score_of_W
501,74462267.32400522,116,Bronco Billy,1980,14710,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,5.686718043641378,0.8383094492874926
502,55756976.47739507,117,Iron Eagle,1986,16419,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"USA, Israel, Canada",3,1.78104156684314,0.7038085231532135
503,29766327.59834249,96,An Inconvenient Truth,2006,77785,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,1.515304565496337,0.7535470860383497
504,34253668.699306674,86,Corky Romano,2001,14051,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.2541695337258952,0.21099762918445075
505,37367737.243917,95,Good Burger,1997,26238,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,1.938922959423047,0.5459777529237263
506,62065601.83101139,97,Some Kind of Hero,1982,6119,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,1.7827971658491635,0.8702483463330773
507,45651503.78385178,97,My Blue Heaven,1990,21016,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,3.0715516454176566,1.626447761046444
508,43736872.39261532,109,Oscar,1991,30626,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,2.926754673407957,0.3145338190424602
509,29220155.77070289,97,The Covenant,2006,45365,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,USA,1,2.880995336745542,0.7456290038600816
510,65025833.4614729,110,Ghost Story,1981,11851,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,USA,1,2.623817882176052,0.3381806796145299
511,41965761.85713011,118,Toys,1992,32398,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,3.878463466447279,0.5644654148991844
512,36064178.04262104,127,One True Thing,1998,13202,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,1.3489050955451698,0.4000066569105404
513,25073731.4671,108,Sanctum,2011,51458,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"USA, Australia",2,0.37689484201026363,0.3040743839295481
514,28853124.06730663,85,Stay Alive,2006,29666,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,USA,1,0.4596465510130961,0.386347708481717
515,29600088.27050589,122,Two for the Money,2005,41990,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,USA,1,1.849939393198463,1.442978738490786
516,40011893.70241793,107,Guilty as Sin,1993,7566,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,USA,1,4.379878605038467,1.4814732126477654
517,157100083.93706113,142,On Her Majesty's Secret Service,1969,76166,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,UK,1,0.8196947129196082,0.3876297414972626
518,88241118.92915528,110,Convoy,1978,18660,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,1.1503906725308484,0.7727330825671292
519,39809160.69333281,114,Rudy,1993,52299,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,USA,1,1.6023599925787038,0.7400548078890639
520,39457402.06300338,111,Much Ado About Nothing,1993,44713,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"UK, USA",2,2.7481625264926826,2.7059524004140636
521,28141796.12744733,96,My Super Ex-Girlfriend,2006,59667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,USA,1,3.2652283684999963,0.3073968231700029
522,34078644.79982981,188,Magnolia,1999,267505,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,2.9164780131054093,2.32370425492435
523,43392723.56096856,98,The First Power,1990,6863,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,USA,1,0.38247310818684493,0.3080223517781921
524,35845506.52277254,120,Emma,1996,34806,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"UK, USA",2,1.4305541259328831,1.7460378584757614
525,45203233.66383734,89,A Nightmare on Elm Street 5: The Dream Child,1989,39382,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,USA,1,2.302447065996605,2.0501438619511774
526,30982827.14587169,88,Darkness,2002,20121,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"USA, Spain",2,0.6575070177456798,0.5331358783758164
527,44913703.56610081,109,Cousins,1989,7922,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,3.872599532408613,0.34884022514999313
528,33022812.71226193,101,The Bachelor,1999,18444,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.6457233675183531,0.24137309834442838
529,34966589.6239009,95,The Quest,1996,24812,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"USA, Canada",2,0.3667162449253681,0.29681135793170055
530,34789885.90723027,84,Bulletproof,1996,35523,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,1.240765042173075,0.7929804043308692
531,45946062.78373107,104,Married to the Mob,1988,18436,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,4.076087898827043,0.3918068102994553
532,24091926.222776484,89,The Darkest Hour,2011,55226,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,"USA, Russia",2,0.6579914331739561,1.0935539557670122
533,33781452.97404674,87,Mr. Magoo,1997,16163,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,1.0323037894243694,0.7195965855772883
534,35319034.498978496,106,To Die For,1995,42113,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA, UK, Canada",3,3.6796698596172663,0.41428556564772334
535,26540559.634507395,118,Amazing Grace,2006,23841,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"USA, UK",2,4.098777590391848,2.4665761906241506
536,29684454.64009532,93,Cabin Fever,2002,70987,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,USA,1,1.4634282643362928,0.8472159272505613
537,53727185.21063846,93,Cujo,1983,37934,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,USA,1,1.5853773001890283,4.303176085251373
538,55312541.9435745,106,Night Shift,1982,17107,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,4.90663245454669,1.9048861867465356
539,29263432.557975475,120,Antwone Fisher,2002,32053,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.9579950718734482,0.3959318496525466
540,35863899.30115508,107,The Air Up There,1994,11301,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,USA,1,1.3971910232627764,0.5754105744460721
541,24757062.140999995,87,Fantastic Mr. Fox,2009,170724,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,2.875366319468126,1.5667207474543738
542,37646614.24046893,108,Mr. Baseball,1992,12788,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"USA, Japan",2,3.5302595457145576,0.30247504663227526
543,157178691.40286607,143,The Great Gatsby,2013,419552,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Australia, USA",2,1.5121406622451898,0.6964315092373593
544,28218811.57982795,96,Valentine,2001,24662,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,USA,1,0.5348547905987725,0.2158137511163152
545,32813628.49584436,91,The Glimmer Man,1996,20152,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.7133139705428879,0.2898522156059666
546,33768607.14832914,111,Sudden Death,1995,32314,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,USA,1,2.8083258290355158,0.341126296693996
547,32795795.75920628,111,City Hall,1996,21221,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,2.7080780842909835,0.3507378403885732
548,39293528.49393173,82,Jetsons: The Movie,1990,8106,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"USA, Taiwan",2,0.3658076382475445,0.296159254190354
549,34417916.964336626,115,"Corrina, Corrina",1994,14655,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,0.980756311515031,0.34014771542707606
550,13720573.023725795,100,Homefront,2013,96755,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,USA,1,2.011569819409129,2.1335977837787614
551,36319501.45151328,95,Juice,1992,23968,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"USA, UK",2,1.240765042173075,0.3918068102994553
552,32423196.36707632,89,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,1996,46464,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.4232361499212285,0.7940204398611104
553,32376284.66070336,95,Flipper,1996,12197,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.6735642593667343,0.29152874471300355
554,34238760.62894879,115,Only You,1994,20972,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"USA, Italy",2,3.225972975007496,0.35262352732059726
555,25863540.23202686,109,Assault on Precinct 13,2005,71748,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"France, USA",2,0.45122785465369436,2.1028476715988376
556,23233501.42387559,103,The Spirit,2008,58103,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.7523755016707451,0.5970421620726503
557,38198713.51387056,94,Betsy's Wedding,1990,7014,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,1.1513408346645158,1.1908558103683018
558,23981303.18475725,124,Reign Over Me,2007,90572,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,1.9054278745408917,1.5819345659494133
559,26627984.031683035,116,Timeline,2003,58651,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,USA,1,3.758850473241515,2.2645384002121736
560,22399246.699,84,Oceans,2009,9664,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"France, Switzerland, Spain, USA, United Arab Emirates",5,1.0892378847900452,0.4158364325845817
561,279584.02765099204,117,Joe,2013,42384,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,3.037624633298433,0.404032937872366
562,29271198.505152546,142,Summer of Sam,1999,36136,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,USA,1,4.439605288478897,2.241837537066189
563,50557553.44477488,116,Deathtrap,1982,15496,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,USA,1,4.379878605038467,1.025559644881583
564,26805656.03159077,113,Martin Lawrence Live: Runteldat,2002,3798,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.8618358805690944,0.5434595623977756
565,23031043.11285473,113,Georgia Rule,2007,24036,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,3.2514269987234603,1.2972059199591288
566,30684385.22998909,87,Bed of Roses,1996,10510,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,0.3902079956854527,0.653302269608747
567,33237324.32713693,98,Sniper,1993,24582,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"USA, Peru",2,0.9296563796197947,0.8659829400079777
568,30533743.75156602,93,Kazaam,1996,24174,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,USA,1,1.3971910232627764,0.15188676187209116
569,40361253.23377626,97,The Seventh Sign,1988,15943,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,USA,1,0.3793531040554868,0.7637206388698954
570,24341266.51225673,90,Best in Show,2000,52919,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,2.126887307763111,1.3077076748705148
571,38072457.46798752,113,Casualties of War,1989,41316,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,USA,1,3.694339966237845,0.39310670385499796
572,28333747.94973896,114,Anywhere But Here,1999,18527,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,2.7863050567528473,0.36136070239890977
573,30032551.9473354,116,The Fan,1996,44531,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,USA,1,3.5307934888005894,0.2950091760713158
574,23286397.11355888,104,Aquamarine,2006,36364,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,0.7899269215994997,0.45247525990909904
575,28140367.82362429,97,An Ideal Husband,1999,16818,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"UK, France, USA",3,1.474522368447781,0.9393694631951305
576,23004084.913166195,88,Ultraviolet,2006,77110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,USA,1,0.5989337052436249,0.9960883925230741
577,28840296.693911385,89,That Darn Cat,1997,6576,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.5518477781104798,0.2715974571644134
578,32003889.97353461,111,Posse,1993,7108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"UK, USA",2,1.6842570481517118,0.3112973594397357
579,31189725.002338305,108,Love Affair,1994,7395,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,1.286665823467153,0.3208956447691492
580,37222942.8425315,104,Crimes and Misdemeanors,1989,53075,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,6.481680465876043,5.620874912276921
581,23323113.11638867,68,Pooh's Heffalump Movie,2005,7127,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,USA,1,0.49402379827463383,0.9106257944144528
582,34550813.16714447,87,Sibling Rivalry,1990,6166,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,2.8796616265681565,0.30135181788137644
583,29431738.88566295,100,The Big Green,1995,11199,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,USA,1,0.34061423158975934,0.27782696558171205
584,40814754.58125401,102,The Big Easy,1986,14979,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,USA,1,0.8854796253463177,0.732019093677715
585,27776016.326230776,177,The Postman,1997,65835,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,USA,1,1.1675864537669918,0.26576833254136495
586,21890442.20377938,123,The Last King of Scotland,2006,163789,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"UK, Germany",2,2.1574042662266453,2.3024936258328736
587,48921577.25831474,112,Eye of the Needle,1981,13307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,UK,1,1.1321628842864349,0.3955782161639035
588,17560475.0,108,"Paul, Apostle of Christ",2018,4510,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.44125866908994354,0.34829821357784585
589,29070907.341574,103,Home for the Holidays,1995,13564,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,1.4860130951570671,0.3649924314814571
590,19009331.37404337,98,Wanderlust,2012,68653,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,1.3366896000751691,0.3386057673377902
591,20438870.646028526,90,The Ruins,2008,65843,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"USA, Germany, Australia",3,0.4075629652645111,0.3255029401387972
592,28843196.00425188,122,Murder in the First,1995,27460,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"USA, France",2,1.0995584747067608,1.3122830278157331
593,29631177.0267954,99,My Girl 2,1994,20047,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,1.8505407408226668,0.6037733504441205
594,44044994.31231579,99,Valley Girl,1983,16311,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,2.715803941453557,0.3671524112518256
595,24225962.40241328,99,Eight Legged Freaks,2002,50697,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,USA,1,0.4060620813734061,0.3244697201377567
596,40275810.18728269,131,The Falcon and the Snowman,1985,13917,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UK, USA",2,3.0396384127503717,0.39346296679695153
597,41671025.34391342,90,Johnny Dangerously,1984,16951,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,1.7520899948466158,0.34349179053659107
598,21968361.07457023,94,Son of the Mask,2005,49558,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA, Germany",2,0.1368224219075028,0.10963832329771411
599,18439399.6321,131,The Hurt Locker,2008,382355,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,USA,1,2.8557915408568237,1.0941273892254255
600,28722436.6804622,99,Baby's Day Out,1994,42969,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.977759228769811,3.7196640379555346
601,24695245.46360535,97,Lost Souls,2000,12491,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,USA,1,0.2521622853043111,0.5344507704830407
602,25997482.12674705,93,54,1998,32643,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,USA,1,0.7452816588163462,0.598171550170766
603,29215466.37045205,106,Blink,1993,10511,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,USA,1,4.098777590391848,0.5955741044795089
604,19562353.197274625,113,Rough Cut,2008,3206,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,South Korea,1,1.2794913064975284,2.0077703960057836
605,25267284.29312415,127,True Crime,1999,31415,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,USA,1,5.686718043641378,0.7243808516917863
606,40384704.23996236,105,Beat Street,1984,7725,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,USA,1,0.4624748224994589,0.3622726489754491
607,33193476.679433323,108,Chances Are,1989,13494,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,1.4588230476105117,0.36369801438709526
608,31441191.54692372,98,Men at Work,1990,24285,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,1.4209469052564212,1.1498362481000364
609,31258575.639633745,130,Mo' Better Blues,1990,13451,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,USA,1,4.439605288478897,2.241837537066189
610,21494271.72371385,141,Vanity Fair,2004,20996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA, UK, India",3,2.9720205331193035,0.34349179053659107
611,37893579.8247605,92,Death Wish 3,1985,16839,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"USA, Israel, UK",3,0.9900732843641622,0.9958964844917777
612,26742318.43223333,98,The Prophecy,1995,29725,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,USA,1,0.43776704759292756,1.0305937467946922
613,32816369.79341815,93,No Holds Barred,1989,9260,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,USA,1,0.31846849448301084,0.8383094492874926
614,34281293.18688627,106,She's Having a Baby,1988,14438,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,2.2338113713130916,3.7196640379555346
615,22197495.77238886,95,O,2001,20678,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,USA,1,1.4143144552998677,2.7059524004140636
616,17626044.88,110,The Raven,2012,79335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"USA, Spain, Hungary, Serbia",4,1.2832972728393683,0.308495355749848
617,18849409.366511595,88,Armored,2009,29350,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,USA,1,1.7499211054711554,0.3192460563804255
618,36799647.123854935,88,Armed and Dangerous,1986,14111,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,1.6494538819426743,0.5781478440736669
619,24703530.042466786,126,Dance with Me,1998,8186,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,USA,1,1.510833336805831,0.3421016257037786
620,17467220.99609754,131,Masquerade,2012,5708,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,South Korea,1,0.8938472502762395,0.7161427898743609
621,19136881.58999746,128,The Kite Runner,2007,74889,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA, China",2,2.7479882591449454,1.404057044003199
622,22484285.90594063,107,Avalon,2001,14586,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Japan, Poland",2,0.8950627130695786,0.37960250387100836
623,30363790.39684954,125,The Bonfire of the Vanities,1990,23440,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,3.694339966237845,0.8472057459703078
624,21597579.25946288,98,Half Past Dead,2002,15446,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"USA, Germany",2,0.3366055598907297,0.5292299202384622
625,21371413.242484305,86,My Boss's Daughter,2003,28215,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,1.6214637309249662,0.5479165688943598
626,28856220.36160311,103,Switch,1991,11504,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,2.9828262426150376,1.9666017212288789
627,21176558.888987504,101,A Guy Thing,2003,17624,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,0.5955922998669025,0.8498468337425948
628,60136184.1654577,105,Corvette Summer,1978,8033,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,1.3938043795974815,1.1739591296368308
629,25642808.54748045,93,Mad Love,1995,8969,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,1.0828799518119088,0.33857646983075
630,35652307.40054279,110,Youngblood,1986,15512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,USA,1,0.7450338186989274,0.33320409481301466
631,29887641.44469605,111,Reversal of Fortune,1990,16746,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"USA, Japan, UK",3,2.390560330355691,0.4317258637313878
632,29760161.91453903,110,Mr. Destiny,1990,14529,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,0.6706098658054637,0.6300513242285334
633,29741430.29166159,100,Spaced Invaders,1990,6832,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,USA,1,0.977759228769811,0.2827040323883165
634,19788128.014895394,120,The Greatest Game Ever Played,2005,26625,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"USA, Canada",2,0.8967764334286743,0.8536357493202715
635,402300.15322453494,93,Bait,2012,14680,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"Australia, Singapore",2,0.40541410069101513,0.3240231623382598
636,20049783.060685053,123,About Time,2013,250390,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,UK,1,1.236455158717919,1.7453504918436455
637,53230523.05329175,121,Hair,1979,36760,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,"West Germany, USA",2,2.4823822040848604,0.41350755479709206
638,26013666.831647564,99,Bad Girls,1994,14078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,USA,1,2.1576705613522136,0.5470291963304389
639,26572273.017544586,120,Needful Things,1993,22767,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.6795547008731808,4.303176085251373
640,39779451.21147481,115,Grease 2,1982,34517,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,USA,1,0.3521785022009411,0.7596814490239525
641,25084195.85029901,87,Halloween: The Curse of Michael Myers,1995,28661,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,USA,1,0.49060586420062335,0.36261167868794403
